Report Year,Date,Month,Day,Hour,Minute,AM/PM,Time,Nearest Station,Subdivision,County Name,State Name,Highway Name,Public/Private Code,Public/Private,Highway User,Estimated Vehicle Speed,Vehicle Direction,Highway User Position,Equipment Involved,Equipment Struck,Temperature,Visibility,Weather Condition,Number of Locomotive Units,Number of Cars,Train Speed,Estimated/Recorded Speed,Train Direction,Crossing Warning Expanded 1,Crossing Warning Expanded 2,Crossing Warning Expanded 3,Crossing Warning Expanded 4,Crossing Warning Expanded 5,Crossing Warning Expanded 6,Crossing Warning Expanded 7,Crossing Warning Expanded 8,Crossing Warning Expanded 9,Crossing Warning Expanded 10,Crossing Warning Expanded 11,Crossing Warning Expanded 12,Signaled Crossing Warning Code,Signaled Crossing Warning,Roadway Condition,Crossing Warning Location,Warning Connected To Signal,Crossing Illuminated,User Age,User Gender,User Struck By Second Train,Highway User Action,View Obstruction,Driver Condition,Driver In Vehicle,Crossing Users Killed For Reporting Railroad,Crossing Users Injured For Reporting Railroad,Vehicle Damage Cost,Employees Killed For Reporting Railroad,Employees Injured For Reporting Railroad,Passengers Killed For Reporting Railroad,Passengers Injured For Reporting Railroad,Narrative
1988,06/09/1988,06,09,08,40,PM,20:40:00,LYNN,NA,SUFFOLK,MASSACHUSETTS,OAK ISLAND CROSSING,Y,Public,Pedestrian,0,East,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,55,Dark,Clear,1,5,45,E,West,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,NA,NA,Not obstructed,NA,NA,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1988,05/17/1988,05,17,11,00,PM,23:00:00,MIDDLEBORO,NA,BRISTOL,MASSACHUSETTS,HART ST,Y,Public,Auto,13,East,Moving over crossing,Train (units pushing),Rail equipment struck by highway user,58,Dark,Clear,2,4,1,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gates,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,NA,NA,Unknown,Went around the gate,Not obstructed,Uninjured,Yes,0,0,550,0,0,0,0,NoneNoneNoneNoneNone
1988,04/26/1988,04,26,07,10,AM,07:10:00,SHIRLEY,NA,MIDDLESEX,MASSACHUSETTS,MAIN ST CROSSING,Y,Public,Auto,10,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,45,Day,Clear,1,5,35,E,East,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stop signs,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,NA,NA,Yes,Went around the gate,Passing train,Uninjured,Yes,0,0,1000,0,0,0,0,NoneNoneNoneNoneNone
2009,07/17/2009,07,17,01,35,PM,13:35:00,PALMER,NA,HAMPDEN,MASSACHUSETTS,CHESTNUT ST.,Y,Public,Auto,22,East,Moving over crossing,Car(s) (moving),Rail equipment struck highway user,64,Day,Clear,0,1,15,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,4,Alleged no warning,NA,Both sides,No,Unknown,77,Female,Yes,Other,Not obstructed,Uninjured,Yes,0,0,0,0,1,0,0,CONTACT MACHINE OPERATOR WAS STRUCK BY DRIVER WHILE CROSSING ST.
1988,02/01/1988,02,01,04,50,PM,16:50:00,PEABODY,NA,ESSEX,MASSACHUSETTS,LOWELL ST,Y,Public,Auto,25,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,55,Dusk,Clear,1,11,4,E,East,Standard FLS,Audible,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,1500,0,0,0,0,NoneNoneNoneNoneNone
1988,03/25/1988,03,25,01,25,PM,13:25:00,S WEYMOUTH,NA,NORFOLK,MASSACHUSETTS,POND STREET,Y,Public,Auto,8,North,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,40,Day,Cloudy,1,4,8,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,Both sides,Unknown,Unknown,NA,NA,Yes,Stopped and then proceeded,NA,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
2009,12/21/2009,12,21,05,20,PM,17:20:00,CHELSEA,NA,SUFFOLK,MASSACHUSETTS,SPRUCE STREET,Y,Public,Auto,0,North,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,22,Dark,Clear,1,5,37,R,East,Gates,Standard FLS,Hwy. traffic signals,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,44,Male,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,17000,0,0,0,0,"ON APPROACH TO THE SPRUCE STREET GRADE CROSSING ENGINEER OBSERVED AN AUTO BETWEEN THE UN-ACTIVATED CROSSING GATE AND TRACK 1. WHEN GATE WENT DOWN ENGINEER COULD CLEARLY SEE AUTO WAS FOULING TRACK.  ANAUTOMATIC BRAKE APPLICATION AND THEN EMERGENCY APPLICATION OF THE BRAKES, AS WELL AS USE OF THE WHISTLE. TRAIN STRUCK THE VEHICLE COMING TO A STOP ON THE GRADE CROSSING.  VEHICLE WAS UNOCCUPIED DRIVER WAS UNSURE OF HOW TO BACK UP THE CAR."
2007,05/17/2007,05,17,04,08,PM,16:08:00,SANDWICH,NA,BARNSTABLE,MASSACHUSETTS,LAMPI'S,N,Private,Truck,10,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,53,Day,Cloudy,1,6,22,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,51,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,2000,0,0,0,0,VEHICLE FAILED TO STOP AND STRUCK THE LOCOMOTIVE
1988,01/12/1988,01,12,09,35,AM,09:35:00,SOUTH ACTON,NA,MIDDLESEX,MASSACHUSETTS,CENTRAL ST CROSSING,Y,Public,Auto,1,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,26,Dawn,Clear,1,5,28,E,West,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,1500,0,1,0,0,NoneNoneNoneNoneNone
1987,11/02/1987,11,02,09,29,PM,21:29:00,SOUTH WORCESTER,NA,WORCESTER,MASSACHUSETTS,MILLBURY ST,Y,Public,Auto,1,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,30,Dark,Clear,1,7,2,E,North,Crossbucks,Stop signs,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,Yes,NA,NA,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1987,12/04/1987,12,04,12,10,AM,00:10:00,CLOUSTER,NA,ESSEX,MASSACHUSETTS,CLEVELAND ST XING,Y,Public,Auto,10,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,32,Dark,Clear,1,4,20,E,East,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Yes,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,1800,0,0,0,0,NoneNoneNoneNoneNone
1976,12/29/1976,12,29,06,38,PM,18:38:00,BRIDGEWATER,NA,PLYMOUTH,MASSACHUSETTS,BROAD ST CROSSING RT,Y,Public,Auto,0,East,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,20,Dark,Clear,3,30,20,E,South,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,900,0,0,0,0,NoneNoneNoneNoneNone
1975,01/24/1975,01,24,12,30,AM,00:30:00,CAMBRIDGE,NA,SUFFOLK,MASSACHUSETTS,MAIN STREET,Y,Public,Auto,NA,East,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,30,Dark,Clear,1,1,1,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,Yes,0,0,200,0,0,0,0,NoneNoneNoneNoneNone
1975,01/24/1975,01,24,07,05,PM,19:05:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,CALIFORNIA AVENUE,Y,Public,Auto,NA,West,Moving over crossing,Train (units pulling),Rail equipment struck highway user,32,Dark,Clear,1,4,10,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,700,0,0,0,0,NoneNoneNoneNoneNone
1975,07/08/1975,07,08,12,12,AM,00:12:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,EDGELL ROAD,Y,Public,Auto,NA,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,70,Dark,Clear,1,7,20,E,South,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,1,0,0,0,0,0,NoneNoneNoneNoneNone
1975,07/02/1975,07,02,04,25,PM,16:25:00,BRALEYS,NA,BRISTOL,MASSACHUSETTS,BRALEY ROAD,Y,Public,Truck-trailer,15,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,78,Day,Clear,1,11,22,E,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
2006,05/24/2006,05,24,01,30,PM,13:30:00,FAYVILLE,NA,MIDDLESEX,MASSACHUSETTS,INTL PAPER CO RD,N,Private,Truck-trailer,2,East,Moving over crossing,Train (units pushing),Rail equipment struck by highway user,68,Day,Clear,1,2,4,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,Both sides,Unknown,No,50,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,7500,0,0,0,0,"SHOVING TO INDUSTRY, CONDUCTOR PROTECTING SHOVE, WHEN A TRUCK STRUCK TRAIN AS IT WAS GOING OVER PRIVATE CROSSING.**"
1985,04/04/1985,04,04,12,40,AM,00:40:00,BOSTON,NA,SUFFOLK,MASSACHUSETTS,CAMBRIDGE ST,Y,Public,Auto,NA,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,36,Dark,Cloudy,1,9,5,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1985,09/17/1985,09,17,05,20,PM,17:20:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,CLAFLIN ST,Y,Public,Auto,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck highway user,68,Day,Clear,4,59,5,E,North,Cantilever FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,Unknown,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1975,12/04/1975,12,04,01,05,PM,13:05:00,COTLEY,NA,BRISTOL,MASSACHUSETTS,RT 140 COUNTY STREET,Y,Public,Truck-trailer,0,West,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,38,Day,Clear,1,15,23,E,North,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Stopped on crossing,Vegetation,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
2006,10/31/2006,10,31,01,55,AM,01:55:00,FOXBORO,NA,NORFOLK,MASSACHUSETTS,NORTH ST,Y,Public,Pick-up truck,15,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,50,Dark,Clear,4,52,10,R,South,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,22,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,800,0,0,0,0,MOTORIST DID NOT STOP AND STRUCK TRAIN.**
2006,10/28/2006,10,28,10,30,AM,10:30:00,WESTFIELD,NA,HAMPDEN,MASSACHUSETTS,WILLIAMS ROAD,Y,Public,Truck-trailer,5,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,45,Day,Rain,2,17,39,R,East,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,Male,Yes,Went around the gate,Passing train,Uninjured,Yes,0,0,6500,0,2,0,0,MOTORIST WENT AROUND CROSSING GATES AND WAS STRUCK BY TRAIN.**
1994,11/02/1994,11,02,03,45,PM,15:45:00,BELLINGHAM,NA,NORFOLK,MASSACHUSETTS,NORTH MAIN ST,Y,Public,Truck,NA,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,50,Day,Clear,1,6,4,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1978,09/06/1978,09,06,04,55,AM,04:55:00,SPRINGFIELD,NA,HAMPDEN,MASSACHUSETTS,STROMS CROSSING,Y,Public,Auto,NA,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,58,Dark,Clear,1,8,5,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,NA,Unknown,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1987,11/03/1987,11,03,04,00,PM,16:00:00,LAWRENCE,NA,ESSEX,MASSACHUSETTS,MERRIMACK ST,Y,Public,Auto,35,North,Moving over crossing,Car(s) (moving),Rail equipment struck highway user,65,Day,Clear,0,7,4,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,No,NA,NA,No,Did not stop,Permanent structure,Injured,Yes,0,1,2200,0,0,0,0,NoneNoneNoneNoneNone
1987,11/17/1987,11,17,12,10,PM,12:10:00,WEST UPTON,NA,WORCESTER,MASSACHUSETTS,HARTFORD AVE,Y,Public,Truck,40,North,Moving over crossing,Light loco(s) (moving),Rail equipment struck highway user,60,Day,Clear,1,0,5,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,NA,No,NA,NA,No,Did not stop,Vegetation,Uninjured,Yes,0,0,1500,0,0,0,0,NoneNoneNoneNoneNone
1996,11/07/1996,11,07,03,30,PM,15:30:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,CONCORD STREET,Y,Public,Truck-trailer,NA,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,65,Day,Clear,3,22,27,E,East,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
1987,11/16/1987,11,16,08,24,AM,08:24:00,LAWRENCE,NA,ESSEX,MASSACHUSETTS,N. MAIN STREET,Y,Public,Auto,15,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,55,Day,Clear,1,3,40,E,West,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Yes,NA,NA,No,Went around the gate,Not obstructed,Injured,Yes,0,1,5000,0,0,0,0,NoneNoneNoneNoneNone
1987,11/24/1987,11,24,06,12,PM,18:12:00,SOUTH ACTON,NA,MIDDLESEX,MASSACHUSETTS,PARKER ST,Y,Public,Pedestrian,0,West,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,40,Dark,Clear,1,5,45,E,West,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,NA,NA,NA,Not obstructed,NA,NA,1,0,0,0,0,0,0,NoneNoneNoneNoneNone
1975,01/05/1975,01,05,09,55,AM,09:55:00,BRALEYS,NA,BRISTOL,MASSACHUSETTS,CHIPAWAY ROAD,Y,Public,Auto,28,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,30,Day,Clear,2,0,28,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Injured,Yes,0,2,1000,0,0,0,0,NoneNoneNoneNoneNone
1977,11/30/1977,11,30,04,23,PM,16:23:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,CLAFLIN ST,Y,Public,Auto,35,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,40,Day,Cloudy,1,1,2,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gates,1,Provided minimum 20-second warning,NA,Both sides,No,NA,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
2006,10/23/2006,10,23,07,48,AM,07:48:00,FORGE PARK,NA,NORFOLK,MASSACHUSETTS,FISHER STREET,Y,Public,Truck-trailer,0,North,Stopped on crossing,Train (units pushing),Rail equipment struck highway user,50,Dawn,Cloudy,1,7,40,R,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,Male,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,250000,0,2,0,26,LOW TRUCK WITH EXCAVATOR ON IT BECAME STUCK ON CROSSING AND WAS STRUCK BY TRAIN
2006,08/04/2006,08,04,06,17,PM,18:17:00,CHELSEA,NA,MIDDLESEX,MASSACHUSETTS,SECOND STREET,Y,Public,Auto,0,North,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,85,Day,Cloudy,1,5,35,E,East,Gates,Hwy. traffic signals,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Unknown,NA,Female,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,2300,0,0,0,0,"TRAIN 129 STRUCK AUTO AT 2ND STREET IN EVERETT
DRIVER AND PASSENGER LEFT AUTO BEFORE IT WAS STRUCKLITTLE DAMAGE TO TRAIN
EXTENSIVE AUTO DAMAGE
UPDATED TO REFLECT COUNT OF PASSENGERS AND CREW ON TRAIN"
2006,02/04/2006,02,04,12,13,PM,12:13:00,GLOUCESTER,NA,ESSEX,MASSACHUSETTS,WILLOW STREET,Y,Public,Auto,1,West,Moving over crossing,Train (units pushing),Rail equipment struck by highway user,40,Day,Clear,1,5,15,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,NA,Female,No,Stopped and then proceeded,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,"FLASHERS AT CROSSING
UPDATED TO REFLECT PASSENGER & CREW COUNT(BOX 50). ALSO UPDATED BOX 48 TO REFLECT TWO OCCUPANTS IN VEHICLE."
2006,03/17/2006,03,17,05,05,PM,17:05:00,BELMONT,NA,MIDDLESEX,MASSACHUSETTS,BRIGHTON STREET,Y,Public,Pedestrian,NA,East,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,37,Day,Clear,1,5,60,R,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gates,1,Provided minimum 20-second warning,NA,Both sides,Unknown,Unknown,NA,Male,NA,NA,Not obstructed,NA,NA,1,0,0,0,0,0,0,CORRECTED DATE 9 21 2006  TRESPASSER DOVE INTO TRAIN  MULTIPLE INJURIES
2006,04/19/2006,04,19,01,33,PM,13:33:00,RANDOLPH,NA,NORFOLK,MASSACHUSETTS,SOUTH STREET,Y,Public,Auto,0,North,Stopped on crossing,Train (units pushing),Rail equipment struck highway user,58,Day,Clear,1,6,48,R,North,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cantilever FLS,1,Provided minimum 20-second warning,NA,Side of vehicle approach,No,Unknown,83,Male,No,Stopped on crossing,Not obstructed,Killed,Yes,1,0,0,0,0,0,0,NA
2006,05/05/2006,05,05,10,42,AM,10:42:00,CHELSEA,NA,SUFFOLK,MASSACHUSETTS,WEST 3RD STREET,Y,Public,Truck,1,South,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,50,Day,Clear,1,5,35,R,East,Gates,Standard FLS,Audible,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,1,Provided minimum 20-second warning,NA,Both sides,No,Yes,NA,Male,No,Went around the gate,Not obstructed,Uninjured,Yes,0,0,100,0,0,0,0,NA
1976,12/26/1976,12,26,01,05,AM,01:05:00,FRAMINGHAM,NA,MIDDLESEX,MASSACHUSETTS,LEDLAND ST CROSSING,Y,Public,Auto,5,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,15,Dark,Clear,3,24,25,E,South,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,0,0,0,0,0,NoneNoneNoneNoneNone
2006,09/09/2006,09,09,06,10,AM,06:10:00,WESTFIELD,NA,HAMPDEN,MASSACHUSETTS,WF INDUST PK RD,Y,Public,Auto,10,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,60,Dark,Fog,1,5,10,E,South,Crossbucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,Both sides,No,Yes,49,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,2000,0,0,NA,NA,"TRAIN PV1 PULLING 4 EMPTIES, 1 LOAD OUT OF CUSTOMER'S (LITTLE RILL) SIDING.  ENGINE STOPPED SHORT OFROAD AND FLAGMAN PROCEEDED INTO ROAD.  SEEING NO VEHICLES HE MOTIONED ENGINEER TO PROCEED AHEAD.  AVEHICLE THEN APPROACHED AND FLAGMAN SIGNALED HIM TO STOP WITH LANTERN.  AUTO SLOWED, BUT DID NOT STOP AND COLLIDED WITH LEFT FRONT OF LOCOMOTIVE WHICH WAS NOW IN THE ROAD.  ENGINEER SOUNDED HORN WHENHE SAW CAR APPROACHING AND PUT TRAIN INTO EMERGENCY.  AUTO COLLIDED WITH LEFT FRONT OF ENGINE, DAMA"
2006,05/04/2006,05,04,01,13,PM,13:13:00,VALLEY FALLS,NA,BRISTOL,MASSACHUSETTS,MANN STREET,Y,Public,Truck-trailer,20,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,70,Day,Clear,2,3,7,R,West,Cantilever FLS,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Audible,1,Provided minimum 20-second warning,NA,Both sides,No,No,25,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,5000,0,0,NA,NA,TRACTOR TRAILER TRUCK DRIVER DROVE IN FRONT OF TRAIN PR-2 AS IT WAS PASSING OVER MANN ST. CROSSING.WARNING DEVICES WERE OPERATING PROPERLY.
1987,08/25/1987,08,25,09,41,AM,09:41:00,GREENWOOD,NA,MIDDLESEX,MASSACHUSETTS,FOREST ST,Y,Public,Auto,15,East,Moving over crossing,Train (units pushing),Rail equipment struck highway user,70,Day,Clear,1,3,48,E,East,Gates,Standard FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,Watchman,4,Alleged no warning,NA,Both sides,No,Unknown,NA,NA,Unknown,Went around the gate,Not obstructed,Uninjured,Yes,0,0,1800,0,0,0,0,NoneNoneNoneNoneNone
1987,08/17/1987,08,17,04,40,PM,16:40:00,WAKEFIELD,NA,MIDDLESEX,MASSACHUSETTS,WATER ST,Y,Public,Auto,10,South,Moving over crossing,Train (units pulling),Rail equipment struck highway user,80,Day,Clear,1,0,10,E,East,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flagged by crew,NA,NA,NA,NA,NA,No,NA,NA,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,800,0,0,0,0,NoneNoneNoneNoneNone
1987,08/24/1987,08,24,01,15,PM,13:15:00,WILLIAMSTOWN,NA,BERKSHIRE,MASSACHUSETTS,PRIVATE-MOORE'S XING,N,Private,Auto,5,North,Moving over crossing,Train (units pulling),Rail equipment struck highway user,70,Day,Clear,4,80,25,E,West,Gates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,No,No,NA,NA,No,Went around the gate,Topography,Injured,Yes,0,1,500,0,0,0,0,NoneNoneNoneNoneNone
1987,08/12/1987,08,12,08,15,PM,20:15:00,SPRINGFIELD,NA,HAMPDEN,MASSACHUSETTS,STRATHMORE MILLS RD,Y,Public,Auto,0,North,Stalled or stuck on crossing,Train (units pulling),Rail equipment struck highway user,75,Dark,Clear,2,9,3,E,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crossbucks,NA,NA,NA,Both sides,No,Unknown,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,1000,0,0,0,0,NoneNoneNoneNoneNone
2002,03/13/2002,03,13,04,45,PM,16:45:00,SANDWICH,NA,BARNSTABLE,MASSACHUSETTS,TOWN NECK ROAD,Y,Public,Auto,NA,West,Moving over crossing,Train (units pulling),Rail equipment struck by highway user,81,Day,Clear,1,14,25,E,North,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,2,Alleged warning time greater than 60 seconds,NA,Both sides,No,Yes,51,Male,No,Did not stop,Not obstructed,Uninjured,Yes,0,0,500,0,0,0,0,"NORTHBOUND TRAIN, ONE LOCOMOTIVE WITH 14 CARS, WAS CROSSING OVER CROSSING AND WAS STRUCK BY VEHICLEFAILING TO STOP.NoneNoneNone"
1987,02/07/1987,02,07,09,30,AM,09:30:00,PALMER,NA,HAMPSHIRE,MASSACHUSETTS,HIGH ST CROSSING,Y,Public,Auto,0,South,Stopped on crossing,Train (units pulling),Rail equipment struck highway user,20,Day,Clear,1,16,20,E,South,Cantilever FLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Standard FLS,1,Provided minimum 20-second warning,NA,Both sides,Yes,Yes,NA,NA,No,Stopped on crossing,Not obstructed,Uninjured,No,0,0,800,0,0,0,0,NoneNoneNoneNoneNone
